Academy ID,Academy Name,Slug,Latitude,Longitude,Description,Sport,Address,City,State,Contact Number,Google Maps Link,Academy Image,Coach Name,Coach Sport,Coach Experience,Coach Academy,Fees,Facilities,Batch Timings,Age Groups,Gender,Batch Capacity,Certifications,Rating,Reviews,Verified,Social Links
581a4942-a6a2-4374-98ab-6ccd53386393,National Athletic Center Gurugram 274,national-athletic-center-gurugram-274,28.441696,77.054317,Professional Swimming coaching academy offering structured training programs.,Swimming,"Plot 406, Main Road, Gurugram",Gurugram,Haryana,+917732562173,"https://maps.google.com/?q=28.441696,77.054317",https://picsum.photos/seed/national-athletic-center-gurugram-274/800/600,Tarun Rao,Swimming,13 Years,National Athletic Center Gurugram 274,₹7116/month,"Lifeguard Support, Kids Pool, Changing Rooms, Olympic Pool",4:00 PM - 6:00 PM,18+,Mixed,30,Swimming Federation Certified,4.9,70,True,"{""instagram"": ""https://instagram.com/national-athletic-center-gurugram-274"", ""facebook"": ""https://facebook.com/national-athletic-center-gurugram-274"", ""youtube"": ""https://youtube.com/@national-athletic-center-gurugram-274""}"
e021de11-a055-4325-a277-533098ed0b3e,Future Athletic Center Faridabad 275,future-athletic-center-faridabad-275,28.436172,77.316284,Professional Football coaching academy offering structured training programs.,Football,"Plot 871, Sports Hub, Faridabad",Faridabad,Haryana,+918294355347,"https://maps.google.com/?q=28.436172,77.316284",https://picsum.photos/seed/future-athletic-center-faridabad-275/800/600,Suresh Mishra,Football,19 Years,Future Athletic Center Faridabad 275,₹5766/month,"Locker Rooms, Training Cones, Fitness Center, Flood Lights",4:00 PM - 6:00 PM,All Ages,Boys,40,"AIFF D License, AIFF C License",5.0,44,True,"{""instagram"": ""https://instagram.com/future-athletic-center-faridabad-275"", ""facebook"": ""https://facebook.com/future-athletic-center-faridabad-275"", ""youtube"": ""https://youtube.com/@future-athletic-center-faridabad-275""}"
377d87c7-1d6f-46ea-8aff-4f2ce051e05e,Elite Sports Club Gurugram 276,elite-sports-club-gurugram-276,28.42771,77.01703,Professional Badminton coaching academy offering structured training programs.,Badminton,"Plot 388, Sports Complex, Gurugram",Gurugram,Haryana,+919533417185,"https://maps.google.com/?q=28.42771,77.01703",https://picsum.photos/seed/elite-sports-club-gurugram-276/800/600,Naveen Sharma,Badminton,18 Years,Elite Sports Club Gurugram 276,₹5134/month,"Shuttle Supply, Fitness Center, Wooden Courts, Indoor Courts",5:30 AM - 7:30 AM,All Ages,Boys,23,BAI Certified Coach,3.6,109,False,"{""instagram"": ""https://instagram.com/elite-sports-club-gurugram-276"", ""facebook"": ""https://facebook.com/elite-sports-club-gurugram-276"", ""youtube"": ""https://youtube.com/@elite-sports-club-gurugram-276""}"
c30cb1b4-0fdb-4ef5-9f18-9b3de3e778d7,Victory Athletic Center Faridabad 277,victory-athletic-center-faridabad-277,28.429853,77.286835,Professional Volleyball coaching academy offering structured training programs.,Volleyball,"Plot 83, Sports Complex, Faridabad",Faridabad,Haryana,+916682292761,"https://maps.google.com/?q=28.429853,77.286835",https://picsum.photos/seed/victory-athletic-center-faridabad-277/800/600,Suresh Gupta,Volleyball,2 Years,Victory Athletic Center Faridabad 277,₹2281/month,"Indoor Court, Fitness Center, Flood Lights, Sand Court",4:00 PM - 6:00 PM,5-10,Mixed,35,Volleyball Federation Certified,3.9,168,True,"{""instagram"": ""https://instagram.com/victory-athletic-center-faridabad-277"", ""facebook"": ""https://facebook.com/victory-athletic-center-faridabad-277"", ""youtube"": ""https://youtube.com/@victory-athletic-center-faridabad-277""}"
dd28dd4b-ee30-426c-b2c8-569015ebac03,Dynamic Sports Institute Gurugram 278,dynamic-sports-institute-gurugram-278,28.470654,77.028588,Professional Cricket coaching academy offering structured training programs.,Cricket,"Plot 923, Champions Street, Gurugram",Gurugram,Haryana,+916641286544,"https://maps.google.com/?q=28.470654,77.028588",https://picsum.photos/seed/dynamic-sports-institute-gurugram-278/800/600,Kiran Kumar,Cricket,18 Years,Dynamic Sports Institute Gurugram 278,₹5183/month,"Bowling Machine, Video Analysis, Practice Pitch, Gym",6:00 AM - 8:00 AM,All Ages,Girls,86,"BCCI Level 1, BCCI Level 2",4.7,102,False,"{""instagram"": ""https://instagram.com/dynamic-sports-institute-gurugram-278"", ""facebook"": ""https://facebook.com/dynamic-sports-institute-gurugram-278"", ""youtube"": ""https://youtube.com/@dynamic-sports-institute-gurugram-278""}"
0af2f8a1-4294-4225-a6a5-b96af14754d4,Master Sports Academy Faridabad 279,master-sports-academy-faridabad-279,28.451789,77.350233,Professional Swimming coaching academy offering structured training programs.,Swimming,"Plot 454, Sports Nagar, Faridabad",Faridabad,Haryana,+917039786078,"https://maps.google.com/?q=28.451789,77.350233",https://picsum.photos/seed/master-sports-academy-faridabad-279/800/600,Lokesh Choudhary,Swimming,23 Years,Master Sports Academy Faridabad 279,₹8286/month,"Changing Rooms, Olympic Pool, Kids Pool, Lifeguard Support",5:30 AM - 7:30 AM,18+,Mixed,81,Swimming Federation Certified,5.0,412,True,"{""instagram"": ""https://instagram.com/master-sports-academy-faridabad-279"", ""facebook"": ""https://facebook.com/master-sports-academy-faridabad-279"", ""youtube"": ""https://youtube.com/@master-sports-academy-faridabad-279""}"
9d7098b6-aa1a-45f3-85e3-d3377e2d8ed2,Legend Performance Academy Faridabad 280,legend-performance-academy-faridabad-280,28.380742,77.30427,Professional Badminton coaching academy offering structured training programs.,Badminton,"Plot 734, Sports Complex, Faridabad",Faridabad,Haryana,+917796144145,"https://maps.google.com/?q=28.380742,77.30427",https://picsum.photos/seed/legend-performance-academy-faridabad-280/800/600,Ravi Singh,Badminton,17 Years,Legend Performance Academy Faridabad 280,₹3585/month,"Shuttle Supply, Fitness Center, Wooden Courts, Indoor Courts",5:30 AM - 7:30 AM,15-18,Mixed,69,BAI Certified Coach,4.5,316,False,"{""instagram"": ""https://instagram.com/legend-performance-academy-faridabad-280"", ""facebook"": ""https://facebook.com/legend-performance-academy-faridabad-280"", ""youtube"": ""https://youtube.com/@legend-performance-academy-faridabad-280""}"
6686b2f6-897b-491a-b3ba-5938f1757607,Prime Sports Academy Dharamshala 281,prime-sports-academy-dharamshala-281,32.191381,76.33915,Professional Volleyball coaching academy offering structured training programs.,Volleyball,"Plot 867, Ring Road, Dharamshala",Dharamshala,Himachal Pradesh,+918069156578,"https://maps.google.com/?q=32.191381,76.33915",https://picsum.photos/seed/prime-sports-academy-dharamshala-281/800/600,Tarun Gupta,Volleyball,3 Years,Prime Sports Academy Dharamshala 281,₹5733/month,"Fitness Center, Indoor Court, Sand Court, Flood Lights",4:00 PM - 6:00 PM,10-15,Boys,81,Volleyball Federation Certified,4.2,343,True,"{""instagram"": ""https://instagram.com/prime-sports-academy-dharamshala-281"", ""facebook"": ""https://facebook.com/prime-sports-academy-dharamshala-281"", ""youtube"": ""https://youtube.com/@prime-sports-academy-dharamshala-281""}"
fb9e4053-c38f-4ed6-82d5-73a23384736d,Royal Sports Institute Dharamshala 282,royal-sports-institute-dharamshala-282,32.251291,76.334906,Professional Football coaching academy offering structured training programs.,Football,"Plot 962, Sports Hub, Dharamshala",Dharamshala,Himachal Pradesh,+916742131730,"https://maps.google.com/?q=32.251291,76.334906",https://picsum.photos/seed/royal-sports-institute-dharamshala-282/800/600,Rahul Rao,Football,4 Years,Royal Sports Institute Dharamshala 282,₹2580/month,"Fitness Center, Locker Rooms, Natural Grass Ground, Training Cones",6:00 AM - 8:00 AM,18+,Boys,51,"AIFF D License, AIFF C License",4.6,242,False,"{""instagram"": ""https://instagram.com/royal-sports-institute-dharamshala-282"", ""facebook"": ""https://facebook.com/royal-sports-institute-dharamshala-282"", ""youtube"": ""https://youtube.com/@royal-sports-institute-dharamshala-282""}"
06546d77-f403-4f0c-a3a7-0e4e45340066,Victory Athletic Center Shimla 283,victory-athletic-center-shimla-283,31.072494,77.138101,Professional Cricket coaching academy offering structured training programs.,Cricket,"Plot 528, Central Park, Shimla",Shimla,Himachal Pradesh,+918265676942,"https://maps.google.com/?q=31.072494,77.138101",https://picsum.photos/seed/victory-athletic-center-shimla-283/800/600,Prakash Choudhary,Cricket,17 Years,Victory Athletic Center Shimla 283,₹3476/month,"Practice Pitch, Bowling Machine, Video Analysis, Turf Nets",4:00 PM - 6:00 PM,5-10,Boys,79,"BCCI Level 1, BCCI Level 2",4.7,386,False,"{""instagram"": ""https://instagram.com/victory-athletic-center-shimla-283"", ""facebook"": ""https://facebook.com/victory-athletic-center-shimla-283"", ""youtube"": ""https://youtube.com/@victory-athletic-center-shimla-283""}"
002f1766-7739-4544-a1ff-3ef84601be71,Dynamic Sports Institute Shimla 284,dynamic-sports-institute-shimla-284,31.138153,77.163197,Professional Athletics coaching academy offering structured training programs.,Athletics,"Plot 987, Victory Avenue, Shimla",Shimla,Himachal Pradesh,+916701192787,"https://maps.google.com/?q=31.138153,77.163197",https://picsum.photos/seed/dynamic-sports-institute-shimla-284/800/600,Lokesh Verma,Athletics,9 Years,Dynamic Sports Institute Shimla 284,₹3442/month,"Running Track, Fitness Center, Recovery Zone, Gym",4:00 PM - 6:00 PM,All Ages,Mixed,87,Athletics Federation Certified,4.4,385,True,"{""instagram"": ""https://instagram.com/dynamic-sports-institute-shimla-284"", ""facebook"": ""https://facebook.com/dynamic-sports-institute-shimla-284"", ""youtube"": ""https://youtube.com/@dynamic-sports-institute-shimla-284""}"
1986ea91-cc96-4738-af30-f1f14f334b64,Prime Performance Academy Shimla 285,prime-performance-academy-shimla-285,31.136117,77.136703,Professional Cricket coaching academy offering structured training programs.,Cricket,"Plot 450, Athletic Colony, Shimla",Shimla,Himachal Pradesh,+917491670882,"https://maps.google.com/?q=31.136117,77.136703",https://picsum.photos/seed/prime-performance-academy-shimla-285/800/600,Prakash Nair,Cricket,16 Years,Prime Performance Academy Shimla 285,₹6323/month,"Gym, Turf Nets, Bowling Machine, Practice Pitch",5:30 AM - 7:30 AM,10-15,Mixed,24,"BCCI Level 1, BCCI Level 2",3.6,43,True,"{""instagram"": ""https://instagram.com/prime-performance-academy-shimla-285"", ""facebook"": ""https://facebook.com/prime-performance-academy-shimla-285"", ""youtube"": ""https://youtube.com/@prime-performance-academy-shimla-285""}"
d228240a-eb44-4f41-92af-320f326e35b9,Victory Athletic Center Dharamshala 286,victory-athletic-center-dharamshala-286,32.23645,76.299369,Professional Swimming coaching academy offering structured training programs.,Swimming,"Plot 38, Ring Road, Dharamshala",Dharamshala,Himachal Pradesh,+916527662272,"https://maps.google.com/?q=32.23645,76.299369",https://picsum.photos/seed/victory-athletic-center-dharamshala-286/800/600,Tarun Choudhary,Swimming,6 Years,Victory Athletic Center Dharamshala 286,₹8789/month,"Kids Pool, Changing Rooms, Olympic Pool, Lifeguard Support",5:30 AM - 7:30 AM,All Ages,Girls,74,Swimming Federation Certified,3.9,261,False,"{""instagram"": ""https://instagram.com/victory-athletic-center-dharamshala-286"", ""facebook"": ""https://facebook.com/victory-athletic-center-dharamshala-286"", ""youtube"": ""https://youtube.com/@victory-athletic-center-dharamshala-286""}"
0de2777f-c8c0-488b-861e-ce26285499fc,Pro Athletic Center Shimla 287,pro-athletic-center-shimla-287,31.084357,77.217209,Professional Volleyball coaching academy offering structured training programs.,Volleyball,"Plot 226, Sports Complex, Shimla",Shimla,Himachal Pradesh,+916991917462,"https://maps.google.com/?q=31.084357,77.217209",https://picsum.photos/seed/pro-athletic-center-shimla-287/800/600,Ajay Nair,Volleyball,3 Years,Pro Athletic Center Shimla 287,₹4839/month,"Sand Court, Indoor Court, Flood Lights, Fitness Center",6:00 AM - 8:00 AM,15-18,Boys,35,Volleyball Federation Certified,4.3,297,True,"{""instagram"": ""https://instagram.com/pro-athletic-center-shimla-287"", ""facebook"": ""https://facebook.com/pro-athletic-center-shimla-287"", ""youtube"": ""https://youtube.com/@pro-athletic-center-shimla-287""}"
b7a76c4a-de7c-4d07-bf17-6396d11e00c4,Dynamic Sports Academy Shimla 288,dynamic-sports-academy-shimla-288,31.071163,77.190373,Professional Volleyball coaching academy offering structured training programs.,Volleyball,"Plot 802, Sports Complex, Shimla",Shimla,Himachal Pradesh,+917161205318,"https://maps.google.com/?q=31.071163,77.190373",https://picsum.photos/seed/dynamic-sports-academy-shimla-288/800/600,Mahesh Sharma,Volleyball,22 Years,Dynamic Sports Academy Shimla 288,₹4223/month,"Sand Court, Fitness Center, Indoor Court, Flood Lights",5:30 AM - 7:30 AM,10-15,Boys,84,Volleyball Federation Certified,3.8,188,True,"{""instagram"": ""https://instagram.com/dynamic-sports-academy-shimla-288"", ""facebook"": ""https://facebook.com/dynamic-sports-academy-shimla-288"", ""youtube"": ""https://youtube.com/@dynamic-sports-academy-shimla-288""}"
93cd6b71-9a3a-40d9-abb5-f6f425aaed7b,Master Performance Academy Dharamshala 289,master-performance-academy-dharamshala-289,32.266206,76.292988,Professional Volleyball coaching academy offering structured training programs.,Volleyball,"Plot 883, Sports Nagar, Dharamshala",Dharamshala,Himachal Pradesh,+919987044223,"https://maps.google.com/?q=32.266206,76.292988",https://picsum.photos/seed/master-performance-academy-dharamshala-289/800/600,Tarun Mishra,Volleyball,12 Years,Master Performance Academy Dharamshala 289,₹4601/month,"Sand Court, Fitness Center, Flood Lights, Indoor Court",6:00 AM - 8:00 AM,15-18,Mixed,45,Volleyball Federation Certified,4.6,357,False,"{""instagram"": ""https://instagram.com/master-performance-academy-dharamshala-289"", ""facebook"": ""https://facebook.com/master-performance-academy-dharamshala-289"", ""youtube"": ""https://youtube.com/@master-performance-academy-dharamshala-289""}"
740cf4af-477d-45d7-8e81-551cd5d41c95,Elite Sports Club Shimla 290,elite-sports-club-shimla-290,31.084328,77.200777,Professional Badminton coaching academy offering structured training programs.,Badminton,"Plot 15, Athletic Colony, Shimla",Shimla,Himachal Pradesh,+916110653221,"https://maps.google.com/?q=31.084328,77.200777",https://picsum.photos/seed/elite-sports-club-shimla-290/800/600,Kiran Nair,Badminton,11 Years,Elite Sports Club Shimla 290,₹4869/month,"Wooden Courts, Indoor Courts, Fitness Center, Shuttle Supply",5:00 PM - 7:00 PM,18+,Mixed,39,BAI Certified Coach,4.7,17,True,"{""instagram"": ""https://instagram.com/elite-sports-club-shimla-290"", ""facebook"": ""https://facebook.com/elite-sports-club-shimla-290"", ""youtube"": ""https://youtube.com/@elite-sports-club-shimla-290""}"
1a25ecd7-fe01-4f10-959c-c00bf493be90,Prime Sports Institute Shimla 291,prime-sports-institute-shimla-291,31.142206,77.217671,Professional Cricket coaching academy offering structured training programs.,Cricket,"Plot 474, Sports Nagar, Shimla",Shimla,Himachal Pradesh,+917301902236,"https://maps.google.com/?q=31.142206,77.217671",https://picsum.photos/seed/prime-sports-institute-shimla-291/800/600,Ravi Kumar,Cricket,5 Years,Prime Sports Institute Shimla 291,₹6822/month,"Turf Nets, Video Analysis, Bowling Machine, Practice Pitch",5:00 PM - 7:00 PM,10-15,Girls,40,"BCCI Level 1, BCCI Level 2",4.5,414,True,"{""instagram"": ""https://instagram.com/prime-sports-institute-shimla-291"", ""facebook"": ""https://facebook.com/prime-sports-institute-shimla-291"", ""youtube"": ""https://youtube.com/@prime-sports-institute-shimla-291""}"
51094923-178d-4c97-9506-ee2b8469ff59,National Athletic Center Shimla 292,national-athletic-center-shimla-292,31.063444,77.202377,Professional Badminton coaching academy offering structured training programs.,Badminton,"Plot 249, Central Park, Shimla",Shimla,Himachal Pradesh,+917294269025,"https://maps.google.com/?q=31.063444,77.202377",https://picsum.photos/seed/national-athletic-center-shimla-292/800/600,Arjun Pillai,Badminton,5 Years,National Athletic Center Shimla 292,₹5264/month,"Wooden Courts, Fitness Center, Shuttle Supply, Indoor Courts",4:00 PM - 6:00 PM,10-15,Girls,82,BAI Certified Coach,4.4,447,True,"{""instagram"": ""https://instagram.com/national-athletic-center-shimla-292"", ""facebook"": ""https://facebook.com/national-athletic-center-shimla-292"", ""youtube"": ""https://youtube.com/@national-athletic-center-shimla-292""}"
e725bdb4-8e9e-45b8-9f40-dc1d25fd0270,Legend Sports Club Shimla 293,legend-sports-club-shimla-293,31.094315,77.163354,Professional Cricket coaching academy offering structured training programs.,Cricket,"Plot 892, Athletic Colony, Shimla",Shimla,Himachal Pradesh,+918293143446,"https://maps.google.com/?q=31.094315,77.163354",https://picsum.photos/seed/legend-sports-club-shimla-293/800/600,Mahesh Nair,Cricket,6 Years,Legend Sports Club Shimla 293,₹7542/month,"Practice Pitch, Turf Nets, Gym, Video Analysis",4:00 PM - 6:00 PM,All Ages,Boys,63,"BCCI Level 1, BCCI Level 2",3.8,155,False,"{""instagram"": ""https://instagram.com/legend-sports-club-shimla-293"", ""facebook"": ""https://facebook.com/legend-sports-club-shimla-293"", ""youtube"": ""https://youtube.com/@legend-sports-club-shimla-293""}"
c00b1e00-d8af-4d9e-94c1-77628798bced,Master Athletic Center Shimla 294,master-athletic-center-shimla-294,31.107252,77.209815,Professional Volleyball coaching academy offering structured training programs.,Volleyball,"Plot 95, Sports Complex, Shimla",Shimla,Himachal Pradesh,+916890712738,"https://maps.google.com/?q=31.107252,77.209815",https://picsum.photos/seed/master-athletic-center-shimla-294/800/600,Naveen Verma,Volleyball,23 Years,Master Athletic Center Shimla 294,₹5604/month,"Fitness Center, Indoor Court, Flood Lights, Sand Court",5:00 PM - 7:00 PM,All Ages,Boys,92,Volleyball Federation Certified,3.6,12,False,"{""instagram"": ""https://instagram.com/master-athletic-center-shimla-294"", ""facebook"": ""https://facebook.com/master-athletic-center-shimla-294"", ""youtube"": ""https://youtube.com/@master-athletic-center-shimla-294""}"
3937289b-4e8a-4fff-b83b-819eb2b7c69a,Victory Sports Institute Dharamshala 295,victory-sports-institute-dharamshala-295,32.183556,76.342359,Professional Tennis coaching academy offering structured training programs.,Tennis,"Plot 393, Ring Road, Dharamshala",Dharamshala,Himachal Pradesh,+916945647815,"https://maps.google.com/?q=32.183556,76.342359",https://picsum.photos/seed/victory-sports-institute-dharamshala-295/800/600,Tarun Verma,Tennis,20 Years,Victory Sports Institute Dharamshala 295,₹9629/month,"Clay Court, Hard Court, Ball Machine, Fitness Center",6:00 PM - 8:00 PM,10-15,Mixed,41,AITA Certified Coach,4.1,299,True,"{""instagram"": ""https://instagram.com/victory-sports-institute-dharamshala-295"", ""facebook"": ""https://facebook.com/victory-sports-institute-dharamshala-295"", ""youtube"": ""https://youtube.com/@victory-sports-institute-dharamshala-295""}"
fe020491-f01b-4ebc-9904-97bb50fa718c,Champion Performance Academy Shimla 296,champion-performance-academy-shimla-296,31.095071,77.162689,Professional Tennis coaching academy offering structured training programs.,Tennis,"Plot 654, Athletic Colony, Shimla",Shimla,Himachal Pradesh,+916043344186,"https://maps.google.com/?q=31.095071,77.162689",https://picsum.photos/seed/champion-performance-academy-shimla-296/800/600,Arjun Mishra,Tennis,2 Years,Champion Performance Academy Shimla 296,₹6120/month,"Hard Court, Ball Machine, Fitness Center, Clay Court",6:00 AM - 8:00 AM,All Ages,Boys,57,AITA Certified Coach,4.6,152,False,"{""instagram"": ""https://instagram.com/champion-performance-academy-shimla-296"", ""facebook"": ""https://facebook.com/champion-performance-academy-shimla-296"", ""youtube"": ""https://youtube.com/@champion-performance-academy-shimla-296""}"
91803eb4-1895-4660-86df-32cee0bcfba0,Prime Sports Club Dharamshala 297,prime-sports-club-dharamshala-297,32.206649,76.293404,Professional Basketball coaching academy offering structured training programs.,Basketball,"Plot 693, Champions Street, Dharamshala",Dharamshala,Himachal Pradesh,+917988966972,"https://maps.google.com/?q=32.206649,76.293404",https://picsum.photos/seed/prime-sports-club-dharamshala-297/800/600,Arjun Pillai,Basketball,13 Years,Prime Sports Club Dharamshala 297,₹4973/month,"Indoor Court, Outdoor Court, Fitness Center, Locker Rooms",4:00 PM - 6:00 PM,15-18,Girls,38,Basketball Federation Certified,4.5,274,False,"{""instagram"": ""https://instagram.com/prime-sports-club-dharamshala-297"", ""facebook"": ""https://facebook.com/prime-sports-club-dharamshala-297"", ""youtube"": ""https://youtube.com/@prime-sports-club-dharamshala-297""}"
00c5732e-9965-4735-986e-c8052bfbc681,Champion Training Center Dharamshala 298,champion-training-center-dharamshala-298,32.247514,76.313588,Professional Cricket coaching academy offering structured training programs.,Cricket,"Plot 429, Victory Avenue, Dharamshala",Dharamshala,Himachal Pradesh,+919793216110,"https://maps.google.com/?q=32.247514,76.313588",https://picsum.photos/seed/champion-training-center-dharamshala-298/800/600,Ajay Sharma,Cricket,18 Years,Champion Training Center Dharamshala 298,₹5451/month,"Gym, Practice Pitch, Bowling Machine, Video Analysis",6:00 PM - 8:00 PM,10-15,Mixed,40,"BCCI Level 1, BCCI Level 2",4.7,435,True,"{""instagram"": ""https://instagram.com/champion-training-center-dharamshala-298"", ""facebook"": ""https://facebook.com/champion-training-center-dharamshala-298"", ""youtube"": ""https://youtube.com/@champion-training-center-dharamshala-298""}"
30b86c98-5ad7-4d9f-ba37-1182e3d81ebd,Master Athletic Center Shimla 299,master-athletic-center-shimla-299,31.132821,77.149811,Professional Cricket coaching academy offering structured training programs.,Cricket,"Plot 859, Stadium Road, Shimla",Shimla,Himachal Pradesh,+918078752667,"https://maps.google.com/?q=31.132821,77.149811",https://picsum.photos/seed/master-athletic-center-shimla-299/800/600,Rohit Rao,Cricket,10 Years,Master Athletic Center Shimla 299,₹7739/month,"Bowling Machine, Practice Pitch, Gym, Turf Nets",6:00 AM - 8:00 AM,5-10,Girls,91,"BCCI Level 1, BCCI Level 2",4.9,473,True,"{""instagram"": ""https://instagram.com/master-athletic-center-shimla-299"", ""facebook"": ""https://facebook.com/master-athletic-center-shimla-299"", ""youtube"": ""https://youtube.com/@master-athletic-center-shimla-299""}"
a943c8e8-5584-483f-816e-6facfd4166b4,Dynamic Training Center Dharamshala 300,dynamic-training-center-dharamshala-300,32.234978,76.30724,Professional Cricket coaching academy offering structured training programs.,Cricket,"Plot 177, Champions Street, Dharamshala",Dharamshala,Himachal Pradesh,+919018311423,"https://maps.google.com/?q=32.234978,76.30724",https://picsum.photos/seed/dynamic-training-center-dharamshala-300/800/600,Deepak Gupta,Cricket,17 Years,Dynamic Training Center Dharamshala 300,₹6373/month,"Bowling Machine, Gym, Video Analysis, Practice Pitch",5:30 AM - 7:30 AM,15-18,Mixed,57,"BCCI Level 1, BCCI Level 2",3.6,61,False,"{""instagram"": ""https://instagram.com/dynamic-training-center-dharamshala-300"", ""facebook"": ""https://facebook.com/dynamic-training-center-dharamshala-300"", ""youtube"": ""https://youtube.com/@dynamic-training-center-dharamshala-300""}"
7ce43502-5af7-4578-87ac-c50c197d47c2,National Athletic Center Dharamshala 301,national-athletic-center-dharamshala-301,32.196568,76.303685,Professional Football coaching academy offering structured training programs.,Football,"Plot 344, Athletic Colony, Dharamshala",Dharamshala,Himachal Pradesh,+919827453479,"https://maps.google.com/?q=32.196568,76.303685",https://picsum.photos/seed/national-athletic-center-dharamshala-301/800/600,Prakash Pillai,Football,10 Years,National Athletic Center Dharamshala 301,₹4042/month,"Natural Grass Ground, Flood Lights, Fitness Center, Locker Rooms",5:30 AM - 7:30 AM,All Ages,Mixed,96,"AIFF D License, AIFF C License",4.1,307,False,"{""instagram"": ""https://instagram.com/national-athletic-center-dharamshala-301"", ""facebook"": ""https://facebook.com/national-athletic-center-dharamshala-301"", ""youtube"": ""https://youtube.com/@national-athletic-center-dharamshala-301""}"
d9db5bc0-d10a-43dc-b21e-989cb98c691e,Dynamic Sports Club Shimla 302,dynamic-sports-club-shimla-302,31.11424,77.181146,Professional Badminton coaching academy offering structured training programs.,Badminton,"Plot 303, Champions Street, Shimla",Shimla,Himachal Pradesh,+919113555787,"https://maps.google.com/?q=31.11424,77.181146",https://picsum.photos/seed/dynamic-sports-club-shimla-302/800/600,Aman Rao,Badminton,23 Years,Dynamic Sports Club Shimla 302,₹2613/month,"Fitness Center, Wooden Courts, Indoor Courts, Shuttle Supply",4:00 PM - 6:00 PM,10-15,Girls,36,BAI Certified Coach,3.6,156,False,"{""instagram"": ""https://instagram.com/dynamic-sports-club-shimla-302"", ""facebook"": ""https://facebook.com/dynamic-sports-club-shimla-302"", ""youtube"": ""https://youtube.com/@dynamic-sports-club-shimla-302""}"
45ab37df-1d91-4793-b1b4-eb064a182ece,Legend Performance Academy Shimla 303,legend-performance-academy-shimla-303,31.101732,77.203743,Professional Volleyball coaching academy offering structured training programs.,Volleyball,"Plot 566, Sports Nagar, Shimla",Shimla,Himachal Pradesh,+919164299098,"https://maps.google.com/?q=31.101732,77.203743",https://picsum.photos/seed/legend-performance-academy-shimla-303/800/600,Deepak Sharma,Volleyball,7 Years,Legend Performance Academy Shimla 303,₹2813/month,"Flood Lights, Sand Court, Indoor Court, Fitness Center",6:00 AM - 8:00 AM,18+,Mixed,33,Volleyball Federation Certified,4.4,461,True,"{""instagram"": ""https://instagram.com/legend-performance-academy-shimla-303"", ""facebook"": ""https://facebook.com/legend-performance-academy-shimla-303"", ""youtube"": ""https://youtube.com/@legend-performance-academy-shimla-303""}"
6ac404a9-932b-4943-b743-36129a31ef0a,Star Sports Club Shimla 304,star-sports-club-shimla-304,31.098729,77.143376,Professional Football coaching academy offering structured training programs.,Football,"Plot 215, Sports Nagar, Shimla",Shimla,Himachal Pradesh,+917132322970,"https://maps.google.com/?q=31.098729,77.143376",https://picsum.photos/seed/star-sports-club-shimla-304/800/600,Harish Kumar,Football,17 Years,Star Sports Club Shimla 304,₹7856/month,"Flood Lights, Training Cones, Locker Rooms, Fitness Center",6:00 AM - 8:00 AM,All Ages,Girls,23,"AIFF D License, AIFF C License",3.7,220,True,"{""instagram"": ""https://instagram.com/star-sports-club-shimla-304"", ""facebook"": ""https://facebook.com/star-sports-club-shimla-304"", ""youtube"": ""https://youtube.com/@star-sports-club-shimla-304""}"
bad22781-0b58-48b9-a3c6-5d675536c91c,Legend Performance Academy Dharamshala 305,legend-performance-academy-dharamshala-305,32.260827,76.346804,Professional Volleyball coaching academy offering structured training programs.,Volleyball,"Plot 77, Sports Complex, Dharamshala",Dharamshala,Himachal Pradesh,+919757908933,"https://maps.google.com/?q=32.260827,76.346804",https://picsum.photos/seed/legend-performance-academy-dharamshala-305/800/600,Mahesh Pillai,Volleyball,12 Years,Legend Performance Academy Dharamshala 305,₹5232/month,"Sand Court, Fitness Center, Indoor Court, Flood Lights",5:00 PM - 7:00 PM,15-18,Girls,28,Volleyball Federation Certified,4.5,172,True,"{""instagram"": ""https://instagram.com/legend-performance-academy-dharamshala-305"", ""facebook"": ""https://facebook.com/legend-performance-academy-dharamshala-305"", ""youtube"": ""https://youtube.com/@legend-performance-academy-dharamshala-305""}"
cbbea867-a315-455c-b33e-ddf85ecf36b6,Pro Sports Club Shimla 306,pro-sports-club-shimla-306,31.099722,77.206226,Professional Swimming coaching academy offering structured training programs.,Swimming,"Plot 126, Champions Street, Shimla",Shimla,Himachal Pradesh,+917118399375,"https://maps.google.com/?q=31.099722,77.206226",https://picsum.photos/seed/pro-sports-club-shimla-306/800/600,Sanjay Mishra,Swimming,3 Years,Pro Sports Club Shimla 306,₹8404/month,"Kids Pool, Olympic Pool, Lifeguard Support, Changing Rooms",4:00 PM - 6:00 PM,18+,Boys,48,Swimming Federation Certified,5.0,443,True,"{""instagram"": ""https://instagram.com/pro-sports-club-shimla-306"", ""facebook"": ""https://facebook.com/pro-sports-club-shimla-306"", ""youtube"": ""https://youtube.com/@pro-sports-club-shimla-306""}"
